review,stars,label
با سلام من در سال 92 سه گروه اروپایی در این هتل اقامت دادم ودر فروردین 93 دو گروه جمع 5 گروه 135 نفر بودند طبق نظر سنجی که از همه افراد گرفتم همه افراد بسیار راضی بودند و از من خواستند نظر آنها را به آژانس ابلاغ کنم هتل بسیار تمیز رستوران عالی بخصوص سونا استخر و حمام ترکی زیبا و تمیز دارند صبحانه خوب و کامل بود برخورد پرسنل هتل که به زبان انگلیسی و فرانسه تسلط کامل داشتند عالی بود به مدیریت هتل تبریک میگویم و به سایر آژانسا هم توصیه میکنم حداقل یکبار برای اقامت گروههای توریستی خود از این هتل استفاده کنند,4,2
من همیشه این هتل را برای اقامت در مشهد انتخاب میکنم . بیشتر به خاطر زیبایی و آرامشی که در هتل و محوطه آن است,5,2
از نظر امکانات بهداشتی اتاق ها خوب است اما از نظر سرویس دهی و غذا و رستوران وضعیت خوبی ندارد,2,1
"اصلا 4 ستاره تاپ نیست،نهایت سه ستاره..زیر دوش به قدری تنگ بود که تا یه تکون کوچیک میخوردی یا میرفتی تو دیوار یا میچسبیدی به پرده! توالت فرنگی که کلا سیفونش خراب بود..جالبتر اینکه جوابشون واسه خرابی سیفون و قطع بودن کامل اینترنت تو کل هتل و نبود یه چایساز تو اتاق (چای کیسه ای و آب معدنی که سرشون رو بخوره!) و ... این بود که خونتون هم ممکنه وسیله ای خراب بشه یا اینکه این جزو آپشن های هتلهاست! در کل جز نظافتشون که خدایی خوب بود انگار اسکروچ داره اونجا رو میگردونه (هوله های کهنه یه نمونه دیگشه) صبحانه هم تا چیزی تموم نمیشد و یه چند دقیقه ای صبر نمیکردی و در مواردی اطلاع نمیدادی برات نمیاوردن (نون، شیر، چای و...)",2,0
بسیار خوب با میهمان نوازی و برخورد عالی با مسافران و دسترسی اسان به حرم و هرجای دیگر,4,2
"من عاشق طبیعت چالدره شدم. سرویس و غذا عالیه، برخورد کارکنان هم عالی بود، هرچقدر اونجا بمونم خسته نمی شم. دلم می خواد بازم برم",5,2
انقدر اين هتل زيبا بود... كه بسيار لذت بردم از تمام زماني که اونجا بودم و اصلا دلم نميخواست از هتل خارج شم ... لابي.. حيات.. راهرو. سالن هاي غذا خوري... بسيار بسيار زيبا...ارامش خاصي أم داشت,5,2
"هتل مزبور از نقطه نظرات مختلفی مانند کیفیت غذا، برخورد پرسنل، فاصله با اماکن گردشگری، نظافت و معماری محوطه در وضعیت مطلوبی قرار دارد. 
دریاچه استیل و نمای دریاچه به اضافه مناظر طبیعی روبرو از نقاط قوت اسپیناس است.
نقطه ضعف عمده این هتل، سروصدای سیستمهای تاسیساتی مانند سیستم پمپاژ، تهویه بوده که به راحتی قابل مشاهده بوده که برای من منظره حوبی نبود.",4,1
چند روز پیش بهمراه مادر دو شب در این هتل اقامت داشتم. همه چیز عالی.با توجه به اینکه در هتلهای 5 ستاره زیادی در داخل وخارج اقامت داشتم قاطعانه عرض میکنم هتلی 5 ستاره به معنای واقعی.,5,2
"فقط میتونم بگم عالی بود،از هتل های مشهد خیلی بهتر بود.سپاس فراوان از کارکنان هتل",4,2
هتلی بسیار شیک با لابی زیبا و تمیز برخورد عالی پرسنل و کیفیت غذاهاش خیلی خوب بود من ازاقامت در این هتل لذت بردم,4,2
"بسیار عالی بود.من سفرهای خارجی زیاد رفتم.هیچ هتلی به زیبایی وامکانات اینجا نبود.برخورد پرسنل خیلی شایسته وعالی بود.من اجبارا برای ساعت چهار صبح یک فنجان چای خواستم,دقیقا سر ساعت چهار یک صبحانه مفصل برایم به اتاق اوردند.تازه شرمنده بودند که سراشپز نبوده تا چیزهایی دیگر بیاورند.واقعا ممنون هستم.",5,2
بسیار بسیار عالی ما از اتاق های فصل ملل مدرن استفاده کردیم از این بهتر نمی شود ما هم تو هتل کوروش کیش هم بودیم این بسیار عالی تره نسبت به اون,4,2
من به همراه همسرم اواخر فروردین 93 سه شب در هتل سفیر اصفهان (روبروی هتل عباسی ) بودیم که پرسنل بسیار خوب ومهمان نواز . صبحانه خیلی خوب .اتاقها مرتب وتمیز ودر کل با خاطره خوبی هتل را ترک کردیم. واقعا به مدیریت هتل به خاطر پرسنل خوب و خوش برخوردی که دارد تبریک میگویم .,4,2
واقعا هتل بي نظيريه انشاالله امام رضا همه رو بطلبه كه همه برن مشهد پابوسه امام رضا بعد برن هتل درويشي واقعا ديدنيه.,4,2
"من سه سال پیش با دوست و همکاری خوبم رفتم کیش و در این هتل اقامت کردیم خیلی خوب بود - برخورد کارکنان نیز عالی بود 
تصمیم دارم امسال هم به کیش بروم و مجدد در این هتل اقامت کنم",5,2
باسلام وخسته نباشید. من عاشق مجتمع شما هستم البته همسرم نیز همین طور.فوق العاده زیبا با کلاس و از همه مهم تر امنیت بالا.تنها جاییست که با خیالی آسوده حتی آخر شب میشود بیرون از سوییت آمد و قدم زد.کارکنانی بسیا مودب و فهیم.فقط اگه لطف میکردین برای پارکینگ خودروها سقف احداث میکردین خیلی خوب میشد.آنتن مرکزی برای اتاقها واقعا لازمه چون تلویزیون خوب تصویر نداره.بهرحال ممنون از مجتمع زیباتون و خدا قوت,5,2
"کیفیت غذای رستوران هتل فوق العاده است، پرسنل خوش برخوردی داره، کیفیت اتاق ها و فضای محوطه خیلی خوبه و مهمتر اینکه دسترسی مستقیمی به اسکله چوبی داره . من و چند نفر دوستان دوسه سال پیش چند شب و روز اقامت داشتيم",4,2
هتل در حد 5 ستاره است پرسنل بسیار مودبی دارد از رفتن به این هتل پشیمان نخواهید شد چون بسیار تمیز است,5,2
من یک شب در این هتل اقام تداشتم هتل خوبی بود اما نسبتا به امکانات قیمتش گران بود تمیز بود صبحانه متوسط بود,3,1
با سلام خدمت شما عزیزان .من در نوروز 93 در این هتل اقامت داشتم .تنها چیز 5ستاره این هتل اخلاق پرسنل هتل بود و بس. کیفیت غذا صفر نظافت اتاقها و خود لابی صفر .این برای دومین بار که نظر میدم اما به نمایش نمی زارن . تو رو خدا گول ظاهر هتل رو نخورین .,1,0
ما شهریور 91 3 شب به هتل داریوش امدیم استقبال و پذیرایی خوب بود صبحانه و نهار عالی بود . فضای هتل و معماری آن عالی بود . باغ بسیار زیبا با طوطی های آزاد که در محوطه پرواز می کردن . ساحل زیبا . بهداشت و تمیزی عالی . برنامه پارک دلفین ها عالی ما چون از این هتل بودیم 50 درصد هم تخفبف داشتیم و برنامه و نظم اون عالی عالی بود . ما توی این هتل خوش گذشت همه چیز خوب بود,5,2
سلام خسته نباشید از زحمات شما تشکر میکنم واقعا جای دیدنی و تمیز مخصوصا غذاهای خوشمزتون,5,2
سال نو بسیار خوبی را در هتل خلیج فارس گذروندیم سفره هفت سین زیبا و برخورد گرم پرسنل .غذاهای دریایی خوشمزه .غروب زیبای خلیج در الاچیق ها و برخورد صمیمی مدیریت .مرسی,5,2
مدت چهار روز در هتل بودم . پذیرش بسیار طول کشید و قفل درها خراب بود متاسفانه سرویس دهی بسیار ضعیف بود تا حالا اینطور هتلی نرفته بودم حیف این چند ستاره برای این هتل,1,0
"ما همه ساله با خانواده میایم این هتل، بسیار عالی و خوب می باشد،از پرسنل و پذیرایی هم راضی هستیم، فوق العاده با احترام و وظیفه شناس هستن و البته با محبت.",5,2
درود.به محض ورود به هتل برخورد گرمی از ما شد. حتی اتاقمان رو چند ساعت زودتر تحویل ما دادند. محیطی بسیار گرم که احساس راحتی زیادی داشتیم. هیچ اشکالی در کار پرسنل حرفه ای این هتل نبود . به رقم تجربه ای که پرسنل این هتل دارند همه موارد به نحوی رعایت میشد که اشکالی در کار دیده نشود . راستی از نان صبحانه ای که خود هتل تهیه میکرد خیلی لذت بردم خوش مزه و لذیذ بود . لذت و آرامشی وصف نشدنی بردم مخصوصا اینکه اتاق ما در طبقه آخر بود و منظره رو به کوه و درخت . خلاصه کلام اینکه اصلا پشیمان نیستم که این هتل رو انتخاب کردم به نظرم حتی از هتلهای دیگر یه سر و گردن بالاتر است و در حین آرامش داشتن شیک و کلاس بالا هست .,5,2
به نظر هتل خوبی است ومخصوصا مدیران خوبی دارد فقط اگه درب سرویسها بهداشتی کمی بزرگتر بود بهتر میشد,5,2
بدترین تجربه مسافرت را در به اصطلاح هتل مارینا 1 قشم در ایام نوروز 93 تجربه کردم دوستان واقعا اگر از آژانسی بهتون پیشنهاد دادند اصلا قبول نکنید دلایل هم دوری به هر گونه امکاناتی حتی یک سوپر مارکت و غیره... فاصله 7 کیلومتری با خود شهر قشم عدم رسیدگی به وضعیت نظافت به اصطلاح رستوران غذای بسیار افتضاح نزدیکی به اتوبان وجود کارگاه چوب بری در خود هتل عدم دسترسی به هر گونه ساحل نزدیکی به روستای طولا و وجود حشرات از قبیل پشه و مگس عدم دسترسی به اینترنت در هتل تحت هر شرایطی کرایه های گران تا مراکز خرید و استاندارد نبودن اتاق ها و عدم نظافت به موقع در صورت نیاز و هزار دلیل دیگر که یک دوست در بالا اشاره کرده و من با آن کاملا موافقم,1,0
"«هتل پارس تبریز» در نزدیکی مجموعه‌ی ائل‌گلی تبریز، با ساختمانی خاص و چشم‌نواز، تنها رستوران گردان منطقه بر فراز آن و در میان چشم‌اندازی زیبا قرار گرفته‌است. در شهر پر رفت و آمد و پر از توریستی مثل تبریز چنین ساختمانی با مدیریت درست می‌تواند از یک سوی محل پرطرفدار و رضایتبخشی برای مسافرین و از طرف دیگر تجارت پرسودی برای سرمایه‌گذاران و گردانندگان هتل باشد. پنج ستاره‌ای که بر پیشانی ساختمان می‌درخشد و البته قیمت اتاقها، در مسافرین و مشتریان این هتل انتظار رویاروئی با امکانات و خدمات بسیار خوب را ایجاد می‌کند. اما...

اما متاسفانه این هتل پاسخگوی مناسبی برای این انتظار نیست و در خوش‌بینانه‌ترین حالت و با ارفاق می‌توان فقط سه ستاره برایش کنار گذاشت، شاید هم کمتر:

اگر از همان آغاز ورود موارد را ذکر کنم، ذهنیت بهتری از هتل خواهید داشت. تنها پارکینگ مسقف این هتل گنجایش بیست تا سی اتومبیل را داراست، کثیف و به‌هم‌ریخته، با فاصله‌ی قابل توجهی از هتل، بدون آسانسور یا هر نوع دسترسی درست و حرفه‌ای به هتل! شما در نهایت می‌توانید اتومبیلتان را در محوطه‌ی مقابل ورودی هتل پارک کنید تا امکان جابجائی چمدانهایتان فراهم باشد، اما نمی‌دانم چرا از رمپ دسترسی به این محوطه برشِ پله‌ای غریبی ایجاد کرده‌اند، شاید به قصد سابیده شدن زیر ماشینها و تخریب اتومبیل مسافران! اتومبیل برخی از کارکنان و احتمالن خودروهای شرکتهای مسافربر طرف قرارداد در مسیر مقابل ورودی به وضع نادرست و مزاحمی پارک می‌شوند و شما باید بعد از کلی مزاحمت و کج و کوله شدن وارد هتل شوید.
یک نفر در چند قدمی در ورودی، خسته و از سر انجام وظیفه به زبان آذری به شما خوشامد می‌گوید. مسئول پذیرش همزمان با گفتگو با شما نکاتی را برای آموزش همکارش به زبان آذری اضافه می‌کند. شما که اتاق هتل را از طریق سایتهای گردشگری رزرو کرده‌اید و مشخصاتتان هم بطور کامل در واچر قید شده‌است، فکر می‌کنید برگه‌ی چاپ شده و مرتبی برای تکمیل اطلاعات در برابرتان قرار خواهند داد، از اینکه برگه‌ی خالی، عمومی و رنگ و رو رفته‌ای برای پر کردن تحویل می‌گیرید، همچنان بر تعجبتان افزوده می‌شود. کارت اتاقتان به یکی از نیروهای هتل سپرده می‌شود تا برای رسیدن به اتاق راهنمائیتان کند. او هم خسته و نامیزان است. باید کلی بایستید تا اتاقک آسانسور هتل به همکف برسد تا شما سوار شوید. فقط دو آسانسور برای دسترسی به 170 اتاق در 10 طبقه!
لوازم و امکانات اتاق در زمان خود مناسب بوده‌اند، و خوشبختانه پتو و بالش و ملافه‌ها بو نمی‌دهند. اما مبل و کاناپه‌ی تختخواب‌شوی اتاق ارتباطی به هم ندارند. موکت در چند جا سوخته است. همه‌ی شیرهای آب حمام نیاز به رسیدگی، جرم‌گیری و تعویض واشر دارند و چکه می‌کنند. 
می‌خواهید از اینترنت بی‌سیم هتل استفاده کنید که بر برگه‌های روی میز با فونت درشتی نوشته‌اند: «... برای راحتی شما مسافرین محترم در همه‌ی فضاهای هتل اینترنت رایگان تعبیه شده است ...» اما دسترسی به این سرویس «رایگان» پس از چند مرحله‌ی امنیتی میسر می‌شود که تمام اطلاعات گوشی و کامپیوترتان را چک می‌کند و مرورگرهای مختلفتان مدام هشدار می‌دهند که: «شما در موقعیت ناامنی قرار دارید!»

برای خوردن شام پایین می‌روید. محل و چیدمان میز و صندلیهای کافی‌شاپ در طبقه‌ی همکف مزاحم عبور و مرور مسافرین به محل سرو شام است. خوشبختانه غذا بد نیست و لااقل گرسنه به اتاق برنمی‌گردید.
گویا این ساختمان بدون توجه به کاربری هتل، و بدون توجه به شرائط اقلیمی و ارتفاع و ... طراحی و ساخته شده است. ماجرای پارکینگ و کمبود آسانسور را که گفتم و حالا «باد»:
تبریز به سوز و بادهای دائمی‌اش مشهور است. این هتل بلند بالا هم در جای بلند و بادگیری ساخته‌شده‌است و متاسفانه تمام درها و پنجره‌ها بیشتر ساعات روز از وزش باد زوزه می‌کشند! در حدی که من و خانمم باید سر دخترم را با شعر و قصه گرم می‌کردیم که حواسش را از سر و صدای پنجره‌های «دو جداره !!!»ی اتاق پرت کنیم تا کم کم خوابش می‌برد.

محل عرضه‌ی صبحانه جای بزرگی است و در یک سوی آن بخش جنوبی شهر تبریز را در مقابل خود دارید. اما باز هم ضعف مدیریت و دست کم گرفتن مسافرین و مشتریان کار را خراب می‌کند. میز و صندلیها مناسب چنین هتلی نیستند و روکش صندلیها مزاحم نشستن و برخاستن. بسیاری از رومیزیها رنگ باخته‌اند یا شکافته شده‌اند. پارچ آب، تعداد قابل توجهی از فنجانها و بشقابها لب پر شده‌اند. تنوع اقلام ارائه شده برای صبحانه از هتل سه ستاره هم کمتر است. چای جوشیده است و ... حتی از شیرینیها و غذاهای معروف تبریز هم نشانی نمی‌یابید و به جایشان یک دیس کیک یزدی نامرغوب کنار ظرف نان به چشمتان می‌خورد.

اگر برنامه‌ی گردش در تبریز فرصت استفاده از امکانات «رایگان» ورزشی بهتان نداده است، می‌خواهید سری به رستوران گردان هتل بزنید، شاید رضایتی حاصل شود. آسانسور خدماتی که شما را به طبقه‌ی یازدهم می‌رساند هم همچون دیگر آسانسورها اعصاب چندان رضایت‌بخشی ندارد و اگر دیر بجنبید در را بر دست یا پایتان می‌بندد. باید یک طبقه‌ی دیگر نیز با پله‌ها بالا بروید تا به رستوران برسید. این یعنی افراد کم‌توان و مسن نباید از این رستوران استفاده کنند! چشم‌انداز بسیار زیبائی در برابرتان قرار می‌گیرد. به همین راضی شوید، چرا که تنوع غذاهای این رستوران، کیفیت و رنگ و جنس صندلیها و میزها و رومیزیها و ... هم همچون همه جای این هتل، متعلق به سالهای سال پیش است. زهوار موکت در رفته است و . . .
در چند موقعیت شرائط و اوضاع هتل را با کارکنان مختلفی مطرح می‌کنید. اول با شرمندگی از پاسخگوئی طفره می‌روند، بعد هم که تعجبتان را می‌بینند می‌گویند اگر بیشتر بمانید، عادت می‌کنید!

در زمان تسویه حساب و خروج از هتل، تلفن و ای‌میل مدیریت هتل را می‌خواهید که شخصاً موارد را با او در میان بگذارید. به همدیگر نگاه می‌کنند. این به آن می‌گوید. آن یکی را صدا می‌کنند. می‌گوید مگر شما اتاق دارید؟! یکی دیگر به ترکی می‌گوید خب همین جا هرچه می‌خواهد بگوید. دیگری می‌گوید بگذارید اجازه بگیریم! . . . آخرش هم آدرس زیر را تحویل می‌دهند. 
parshoteleigoli{-@-}yahoo.com
آدرس عمومی هتل، آن هم در یاهو! گویا در موقعیتی نظامی با تعاریف امنیتی هستید، با این فرق که چندین برابر پولش را هم از جیب باید بدهید!
در همه جای دنیا حتی در هتلهای 2ستاره شما کارت مدیریت با شماره کاری و آدرس پست الکترونیک او را روی میز می‌بینید، خودشان سایت دارند و ازتان می‌خواهند با آنها در ارتباط باشید و ... تصور کنید هتلهای پارس خودش سایت و تشکیلات دارد و مدام همه چیزش را در بوق می‌کند. آن وقت یک همچین برخوردی در هتلی با ادعا و قیمت 5 ستاره و . . .
دلم می‌سوزد و تاسف می‌خورم.",4,0
این هتل در یک منطقه صنعتی بر اتوبان واقع شده. هیچ امکاناتی در اطرافش ندارد حتی یک بقالی پیدا نمی شود. برای رفتن به شهر قشم تاکسی نیاز است چون پنج کیلومتر فاصله دارد. روبروی هتل خلیج فارس است و می توان با بیست دقیقه پیاده روی به دریا رسید و از ساحل هتل خلیج فارس استفاده کرد اما برای این کار باید از اتوبان بسیار خطرناک و گارد ریل گذشت و یک مسیر زشت و کثیف را در کنار ساختمانهای بنجل مسکن مهر طی کرد. خود هتل راحت است و در استانداردهای بسیار پایین هتلهای قشم قابل قبول است اما کارکنان مخصوصا رستوران گستاخ هستند و به فکر راحتی مهمان نیستند. چون یک خوابگاه بوده که هتل شده نقص زیاد دارد مثلا یک حیاط. مرکزی دراز خشک و خالی که مردم تا سه صبح توی آن سر و صدا می کنند و آسایش را از اتاقهای رو به حیاط می گیرند. کلا تجربه اش را توصیه نمی کنم,2,0
"مکان هتل در خیابان خسروی نو است که از خیابان امام رضا بهتره خلوت تره و به حرم نزدیکه
هتل لوکس و شیک نیست قدیمی شده... ولی در کل بد هم نیست کیفیتش غذایش خوبه",3,1
"من سال 1391 در این هتل اقامت داشتم. هتل در حد هتل 3 ستاره است. و کاملا قدیمی است. وسایل اتاق کهنه است و اتاقها کوچک. یخچال زنگ زده و کهنه که البته آب و هوا در زنگ زدگی بسیار یخچال ها موثره شاید...
به هرحال در آن منطقه که هتلی نیست برای 2 3شب خوابیدن توصیه میشه و لی قیمتش با توجه به اینکه مثلا 4 ستاره است گرانه",3,1
من سال 88 رفتم هتل پارس هتل خوبیه ولی صبحانه اش در حد هتل 5 ستاره نبود متاسفانه قضیه صبحانه در اکثر هتل های ایران ضعیفه... در صورتیکه یک هتل 3 ستاره و معمولی در ترکیه صبحانه اش خیلی کامل و مفصل تر از هتل های 5 ستاره ایرانه. در کل اقامت این هتل به دیگران توصیه میکنم,3,1
"همه چيز هتل بسيار عالي است
من از سال 89 چندين بار مهمان اين هتل بودم و هيچ وقت هم نظرم عوض نشده 
فردا شب هم باز مهمانشون خواهم بود و اميدوارم كه همون كيفيت هميشگي رو ازشون ببينم",4,2
من و همسرم از 24 تا 28 اسفند در این هتل اقامت داشتیم....من در کل به این هتل نمره 17 از 20 میدم...کیفیت غذا در حد متوسط بود...به نظر من یه هتل 5 ستاره باید از ملافه های یک بار مصرف استفاده کنه...که این هتل اینجوری نبود...فضای خوبی داشت و چون تو این 5 روز به ما خیلی خوش گذشت به نظرم در کل خوب بود اما نه در حد 5 ستاره,4,1
هتل خیلی زیبا و قشنگ مخصوصا نزدیک بودن به دریا و باغ بهشت و کیفبت غذا و امکانات اتاق در کل همه چیز عالی ما اگه بریم کیش بازم همین هتل انتخاب میکنیم,4,2
فقط درظاهر زیباست و ازنظر اماکانات ضعیف است ساختمان های زیبایی دارد ولی گرمایش درحد ضعیف - اینترنت ندارد - نسبت به قیمتی که اعلام شده خدمات و راحتی ندارد مخصوصا برای کسانی که بچه کوچیک دارند نرده ها و راه پله خطرناکی دارد .... تاسیسات آن ضعیف عمل میکند ... از آنجاییکه هنوز گازکشی نشده است شومینه کارنمی کند و آبگرم هم به راحتی قابل استفاده نیست,3,0
"سلام عزیزان من برای ناهار و دوچرخه سواری به هتل مارینا رفتم، در تاریخ 24 اسفند ماه 92، عالی بود فضای هتل، آرامش و تمیزی، کیفیت غذا محشر بود، برخورد پرسنل بی نقص و مودبانه بود، اگر در سفر آرامش و غذا برای شما مهم است غیر از مارینا جایی نروید، متشکرم",5,2
"باسلام به دوستان عزیز ,هتل مارینا از هر لحاظ عالی هستش اطمینان داشته باشید اگه برید پشیمان نمی شید .از لحاظ تمیزی و غذا عالی بود ,لابی و استخرش زیبابود و دوچرخه سواری اش هم کارمون را راحت کرد که دیگه تا اسکله شایان نریم برای دوچرخه انشاا... به همتون خوش بگذره.",5,2
"به پيشنهاد دوستان مشهدي ما اين هتل را انتخاب كرديم. واقعا حرف نداشت همه چيز عالي .ومن چون يك گروه 10 نفره را با خودم برده بودم ،راضي بودن اين تعداد كار ساده اي نبود ولي همه بسيار راضي بودن .در كل همه چيز خوب بود.رفتار پرسنل عالي.نظافت اتاق ها عالي.صبحانه هم شبيه صبحانه هتل هاي خارج از كشور بود.غذا هم خوب بود.واقعا بايد 5 ستاره باشه.حتما به دوستان پيشنهاد ميكنم بريد.",5,2
دراوایل بهمن من به همراه همکارم دراین هتل اقامت داشتیم همه چیز عالی وروزهای خوشی را گذروندیم .ازمدیریت هتل وکلیه پرسنل کمال تشکر را داریم.,4,2
"اين هتل همانطور كه تو سايت اومده بسيار زيبا وجذابه ،كلبه ها بسيار تميز و راحت، رفتار پرسنل عالي، صبحانه هم خوب بود.ولي كيفيت غذاهاي رستوران بسيار پايين بود به جاي اين رستوران حتما برين رستوران خاله خاور.بي نظيره.در ضمن پيشنهاد ميكنم تو اسفند ماه نريد چون همه چيز براي عيد، در حال سرويس شدنه آسانسورها ،سالن بيليارد و.....ولي براي هنرمندان كه دنباله محيط آروم مي گردن يهترين فضاست.",5,2
"من تابستان گذشته چند روز در هتل پارك اروميه اقامت كردم. گذشته از تميزي و مرتب بودن همه چيز احساس هيچ كمبودي نداشتم. يخچال پر از خوراكي ها و نوشيدني هائي بود كه آدم گاهي هوس ميكند ولي در ساعات غير متداول بدست آوردن آنها (نوشيدني هاي غير الكلي متفاوت، تنقلات و غيره...) و چون عادت به خوردن قهوه در صبح زود دارم، حتي كتري برقي هم مرا بسيار خوشحال كرد. بسيار سپاسگزارم از مديريت هتل پارك اروميه.",4,2
"من اولین بار بود به شهر ارومیه مسافرت میکردم ، مردم بسیار با فرهنگ و مهمان نوازی داره ، من از طریق سایت ، هتل پارک رو دیده و انتخاب کردم ، الان هم بسیار راضی هستم که این هتل رو به عنوان اقامت انتخاب کردیم ، از همین جا هم از مدیریت محترم و پرسنل زحمت کش هتل تشکر و قدردانی میکنم .",5,2
سلام من 4 شب در دی ماه 92در این هتل اقامت داشتم فضای داخل اتاق خوب بود ولی سرویس بهداشتی کوچک و نور داخل اتاق کم بود. نظافت اتاقها خوب بود و صبحانه نیز عالی بودو مرتب ظروف خالی شارژ میشدند ولی از هتل 4 ستاره انتظار میره که تلویزیون LCD و اینترنت داخل اتاق و چای ساز موجود باشه که متاسفانه نداشت,5,1
"سلام
من و همسرم از تاریخ 11 الی 15 اسفند 92 در این هتل اقامت داشتیم.به نظر من تبلیغات هتل در اینترنت اصلا واقعی نبوده و جنبه دیگری دارد ...
تنها مورد برجسته این هتل حسن اخلاق پرسنل بسیار اندک آن و کیفیت غذای آن در زمانی که میهمان کمی دارند به چشم می آید .
زمانی که تعداد میهمان ها چند نفری بیشتر باشد مانند این 5روزی که ما اقامت داشتیم از نظافت اتاق ، غذا و پذیرایی و برخورد مناسب خبری نمی باشد.
به نظر من وجود چنین هتلی فاقد مدیریت مناسب در جزیره زیبای قشم ظلمی در حق توریست میباشد.",2,0
"چند روز پیش هتل ارم کیش بودیم 4شب.
متاسفانه با توجه به هزینه ای که شد امکاناتش از قبیل وضعیت اتاق و نظافت، کیفیت صبحانه و ناهار، برخورد مسئولان هتل و سایر سرویسها به هیچ عنوان رضایت بخش نبود. 
شب اول از بو ی بد وصدای هواکش نتونستیم بخوابیم و فرداش پس از ده بار خواهش و تمنا منت گذاشتن بر سرمونو اتاقو عوض کردن، این اتاق هم پنجره هاش باز نمیشدن و تلفنش قطع بودو کف حمام وسرویس همیشه آب جمع میشد و..
گشت جزیره رو هم به 2تا عکاس کنترات دادن که فقط فیلم بازی کردن تا پول عکس از مردم بگیرن و..
غذا هم که کلا هتل جوجه داد! از گوشت و ماهی تو سلف خبری نبود. 

خلاصه فقط هتلو تحمل کردیم اون 5روزو .
بدوستانو آشنایان هم نرفتن به این هتلو توصیه میکنم..",1,0
من از امکانات و سرویس دهی خیلی راضی بودم عالی بود,5,2
من و همسرم اول اسفند 92 اونجا بودیم.هتل خلیج فارس اصلا در حد و اندازه های چهار ستاره نیست. ولی برخورد پرسنل خوب بود. مخصوصا آقای میبدی.محوطه هتل احتیاج به دقت نظر بیشتر و مدیریت بهتر دارد تا زیبا سازی شود چون پتانسیل بالایی دارد.غذا و محل رستوران خوب بود.ولی با توجه به زیبایی های چشمگیر قشم و جزیره هرمز تمامی کمبودها ی هتل برای من و همسرم به فراموشی سپرده شد.,4,1
عید 92 اونجا بودیم اتاقهای تمیز برخورد عالی پرسنل و معماری زیبا چیزاییه که می تونم بگم راجبش,4,2
سلام خسته نباشید عالی بود من واسه تولدشوهرم یک شب اونجابودیم خیلی راضی بودم بیادماندنی ترین لحظات زندگیم بود ,5,2
خیلی هتل خوبیه مخصوصا باغ بهشتش واینکه خیلی نزدیک به دریاست کلا خیلی خوبه تازه اینکه هرکسی پانمیشه بیاد اونجا خیلی جای آرومیه,5,2
"در تاريخ 1 اسفند 92 به مدت 2 شب در هتل بخش جديد اقامت داشتم .
اتاق ها كوچك و پنجره به نماي بيرون ندارد. سيستم گرمايشي هتل نيز اكثر مواقع خارج از سرويس بود.
در كل نسبت به هتل هاي سنتي يزد كه قبلا اقامت داشتم از اين هتل راضي نبودم",1,0
"محشر بود.همه چیز خوب.هم تنوع غذایی ،هم پرسنل ،فضای سبز و امکانات هتل،لابی،امکانات اتاق،....عالی بود.قیمتش بالا هست ولی حرف نداره",5,2
با سلام وخسته نباشید...صبحانه هتل خوب بود .ناهار روی تور ما نبود.محوطه هتل نسبتا خوب بود.نظافت درون اتاقها میتوانست بهتر از این باشد.هتل به مراکز تجاری نزدیک بود.لطفا برای ارتقا کیفیت هرچه بهتر هتل بکوشید,4,2
"من با خانمم یک سفر بسیار عالی به شهر ارومیه داشتیم و موقع ورود به این هتل با استقبال خوب پرسنل هتل مواجه شدیم ، در کل خوش گذشت .",5,2
معماری زیبا و سنتی هتل خیلی خوب بود ولی مدیریت هتل و رفتار کارکنان در حد یه هتل 4ستاره نبود,3,2
"در مقایسه با ذهنیتی که قبلا از هتل استقلال داشتم انتظاراتم برآورده نشد
البته زمان اقامت بنده همزمان با کنفرانس بیداری اسلامی بود و هتل مملو از مهمان های خارجی بود
ولی رفتار پرسنل فوق العاده بود",3,1
"بدون شک بهترین هتلی که در آن اقامت داشتم بود.
پرسنل فوق العادعه عالی
کیفیت پذیرایی بی نظیر
در مدت 6 روز اقامت",5,2
به نظر من هتل نسبتا خوبی هست من به خاطر قراردادی که شرکتمون با هتل دارد اقامت زیادی در هتل دارم و از همین جا از آقای فرهادی مدیریت هتل تشکر میکنم,4,2
فضای دل انگیز و هتل خوبیه.البته کلبه هاش قدیمیه و هتلش جدید اما فضای کلبه ها دلنشین تره.توصیه می کنم سری به این هتل بزنید. اگه سفر کارت هم داشته باشید که عالیه چون براتون ارزون تر درمیاد.,4,2
سلام هتل آزادی خزر خیلی عالی بود من وهمسرم مهرماه اونجا بودیم من که راضی بود ولی همسرم میگه اتاقهاش خیلی کهنه وقدیمی به نظر میاد و وسایلش خیلی کهنه وهستند حتی تلویزیونش 21 ساده بود در حالی که هتلهای 5ستاره همه ال سی دی دارند در هر صورت من شخصا بخاطر ویو زیباش به محوطه ودریابازم دوست دارم برم امیدوارم این مشکلات هم حل بشه تا عالیتر بشه .ممنون,4,1
